student_id,month,inflows,outflows,avg_balance,overdraft_events,late_fees_count
S000174,2024-03,1078.16,1323.83,546.89,0,0
S000174,2024-04,1404.23,1228.43,560.95,0,0
S000174,2024-05,1258.19,1158.0,568.97,0,0
S000174,2024-06,1365.58,1192.68,582.8,0,0
S000174,2024-07,1341.25,1441.04,574.81,0,0
S000174,2024-08,1254.85,1460.99,558.32,0,1
S000174,2024-09,1384.71,1470.25,551.48,0,0
S000174,2024-10,1601.4,1278.18,577.34,0,0
S000174,2024-11,1261.05,952.03,602.06,1,0
S000174,2024-12,1192.55,1296.62,593.73,0,0
S000174,2025-01,1305.79,1252.68,597.98,0,0
S000175,2023-01,1683.72,1059.17,247.77,0,0
S000175,2023-02,1531.29,1014.15,289.14,0,0
S000175,2023-03,1942.2,1931.82,289.97,0,0
S000175,2023-04,1142.57,1569.33,255.83,1,0
S000175,2023-05,1746.33,1368.18,286.08,1,0
S000175,2023-06,1390.88,1325.16,291.34,0,0
S000175,2023-07,1032.89,1951.47,217.85,0,0
S000175,2023-08,1050.34,1399.41,189.93,2,0
S000175,2023-09,1311.45,1276.51,192.72,0,0
S000175,2023-10,1018.42,1318.22,168.74,0,0
S000175,2023-11,1512.05,1016.96,208.35,0,0
S000175,2023-12,1524.76,1840.63,183.08,0,0
S000175,2024-01,1428.79,1450.86,181.31,0,0
S000175,2024-02,1829.34,1843.99,180.14,0,0
S000175,2024-03,1619.75,1769.57,168.15,0,0
S000175,2024-04,1585.86,1877.66,144.81,0,0
S000175,2024-05,1396.38,1154.49,164.16,0,0
S000175,2024-06,1998.39,1154.8,231.65,0,0
S000175,2024-07,1717.94,1123.24,279.22,0,0
S000175,2024-08,1609.49,1602.88,279.75,0,0
S000175,2024-09,1694.94,982.92,336.71,0,0
S000175,2024-10,1595.95,1479.98,345.99,0,0
S000175,2024-11,1903.64,1309.17,393.55,0,0
S000175,2024-12,1564.09,1037.26,435.7,0,0
S000175,2025-01,1879.17,1456.45,469.51,0,0
S000176,2023-01,1092.51,1082.92,391.48,0,0
S000176,2023-02,1050.43,887.17,404.54,0,0
S000176,2023-03,980.19,740.78,423.69,0,0
S000176,2023-04,1086.84,749.28,450.7,0,0
S000176,2023-05,1779.1,1128.6,502.73,0,0
S000176,2023-06,1572.33,1303.98,524.2,0,0
S000176,2023-07,1104.37,504.72,572.18,0,1
S000176,2023-08,431.36,1412.61,493.68,0,0
S000176,2023-09,1117.94,1747.78,443.29,0,0
S000176,2023-10,418.3,1681.74,342.21,0,0
S000176,2023-11,1437.91,1070.38,371.62,0,0
S000176,2023-12,338.14,1487.46,279.67,0,0
S000176,2024-01,1128.12,1499.15,249.99,0,0
S000176,2024-02,1395.98,1004.85,281.28,0,0
S000176,2024-03,1836.24,1430.68,313.72,0,0
S000176,2024-04,879.7,1073.24,298.24,0,0
S000176,2024-05,564.51,1110.32,254.58,1,1
S000176,2024-06,1011.67,1531.35,213.0,0,0
S000176,2024-07,1388.17,1034.95,241.26,0,0
S000176,2024-08,1072.63,1458.67,210.38,1,0
S000176,2024-09,926.4,1309.11,179.76,0,0
S000176,2024-10,772.4,817.64,176.14,0,0
S000176,2024-11,1545.88,1324.44,193.86,0,0
S000176,2024-12,1610.3,1231.66,224.15,0,0
S000176,2025-01,995.63,749.81,243.81,0,0
S000177,2023-01,1521.67,1805.18,117.19,0,0
S000177,2023-02,1428.8,1827.14,85.32,0,0
S000177,2023-02,765.35,0.0,123.59,0,0
S000177,2023-02,1057.29,458.68,115.26,0,0
S000177,2023-03,1689.29,1549.46,96.51,0,0
S000177,2023-04,1525.39,1822.81,72.72,0,0
S000177,2023-04,858.25,816.22,74.82,0,0
S000177,2023-04,0.0,148.5,65.29,0,0
S000177,2023-05,2127.8,1866.41,93.63,1,0
S000177,2023-05,114.19,212.5,88.71,0,0
S000177,2023-06,1973.91,1413.14,138.49,0,0
S000177,2023-06,824.34,424.28,158.49,0,0
S000177,2023-06,627.1,568.29,141.43,0,0
S000177,2023-07,1824.58,1649.74,152.48,0,0
S000177,2023-07,959.74,280.03,186.46,0,0
S000177,2023-08,1908.7,1455.81,188.71,0,0
S000177,2023-08,635.77,445.3,198.23,0,0
S000177,2023-09,1529.77,1580.07,184.68,0,0
S000177,2023-10,2060.29,2007.38,188.92,0,0
S000177,2023-11,1854.78,1605.14,208.89,0,0
S000177,2023-11,488.31,773.96,194.61,0,0
S000177,2023-11,538.55,370.97,217.27,0,1
S000177,2023-11,295.09,875.76,179.86,0,0
S000177,2023-12,1673.81,1794.89,199.2,0,0
S000177,2023-12,406.72,393.59,199.86,0,0
S000177,2023-12,0.0,0.0,199.2,0,0
S000177,2023-12,302.63,488.02,189.93,0,0
S000177,2024-01,1985.15,2555.51,153.57,0,0
S000177,2024-02,2206.03,1756.48,189.54,0,0
S000177,2024-02,313.44,708.76,169.77,0,0
S000177,2024-03,1731.08,1782.25,185.44,0,0
S000177,2024-03,223.88,677.62,162.76,0,0
S000177,2024-04,1521.68,1458.16,190.53,1,1
S000177,2024-05,1764.12,1772.61,189.85,0,1
S000177,2024-05,0.0,1.21,189.79,0,0
S000177,2024-05,646.19,846.88,179.81,0,0
S000177,2024-05,714.42,323.63,209.39,0,0
S000177,2024-06,1606.0,1691.79,182.98,0,0
S000177,2024-06,800.23,36.72,221.16,0,0
S000177,2024-06,617.91,694.37,179.16,0,0
S000177,2024-07,2195.91,1932.4,204.06,0,0
S000177,2024-08,1696.87,1837.14,192.84,0,0
S000177,2024-08,432.14,300.43,199.43,0,0
S000177,2024-09,1975.12,1381.03,240.37,0,0
S000177,2024-09,33.94,514.17,216.36,0,0
S000177,2024-10,1525.03,1816.69,217.04,1,0
S000177,2024-11,1553.72,1423.17,227.48,0,0
S000177,2024-11,429.79,602.59,218.84,0,0
S000177,2024-12,1748.93,1189.88,272.2,0,0
S000177,2024-12,689.95,352.74,289.06,0,0
S000177,2025-01,1489.85,2158.09,218.74,0,0
S000178,2023-01,2048.41,1509.89,414.56,0,0
S000178,2023-02,2027.99,1593.09,449.35,0,1
S000178,2023-03,2490.67,2302.76,464.38,0,0
S000178,2023-04,1996.65,1956.24,467.62,0,0
S000178,2023-05,1528.05,1723.15,452.01,1,0
S000178,2023-06,2259.22,1260.71,531.89,0,0
S000178,2023-07,1071.49,1763.61,476.52,0,0
S000178,2023-08,1733.41,1848.4,467.32,0,0
S000178,2023-09,1598.69,1507.9,474.58,0,0
S000178,2023-10,1359.44,2117.45,413.94,0,0
S000178,2023-11,1384.43,2014.17,363.56,0,0
S000178,2023-12,1507.15,1577.43,357.94,1,0
S000178,2024-01,1006.55,1517.78,317.04,0,0
S000178,2024-02,1672.31,1701.26,314.73,0,0
S000178,2024-03,1920.1,1943.59,312.85,0,0
S000178,2024-04,1916.33,1182.05,371.59,0,0
S000178,2024-05,2046.16,1179.12,440.95,1,0
S000178,2024-06,2465.78,1629.04,507.89,0,0
S000178,2024-07,1962.77,1031.1,582.42,0,0
S000178,2024-08,1539.08,1760.58,564.7,0,1
S000178,2024-09,1321.94,1311.57,565.53,0,0
S000178,2024-10,1496.02,1854.77,536.83,0,1
S000178,2024-11,1404.6,1767.34,507.81,0,0
S000178,2024-12,1500.41,1329.99,521.45,0,1
S000178,2025-01,2001.85,1901.47,529.48,0,0
S000179,2023-01,1327.04,1401.51,71.58,0,0
S000179,2023-02,2619.49,2026.62,119.01,0,0
S000179,2023-03,1364.21,1404.86,115.76,0,0
S000179,2023-04,1465.9,1982.27,74.45,0,0
S000179,2023-05,2292.55,1714.79,120.67,1,0
S000179,2023-06,1795.21,2055.71,99.83,1,0
S000179,2023-07,894.88,2892.84,-60.01,1,0
S000179,2023-08,1478.65,1525.69,-63.77,0,1
S000179,2023-09,1874.18,2106.56,-82.36,0,0
S000179,2023-10,2036.69,3305.86,-183.9,1,1
S000179,2023-11,2376.85,1547.14,-117.52,0,0
S000179,2023-12,1063.72,1686.87,-167.37,0,0
S000179,2024-01,1968.15,1717.35,-147.31,2,0
S000179,2024-02,3210.33,2309.52,-75.24,1,1
S000179,2024-03,1580.99,2314.69,-133.94,2,1
S000179,2024-04,2480.19,2633.25,-146.18,1,1
S000179,2024-05,1935.51,2161.43,-164.26,1,1
S000179,2024-06,1997.87,1091.39,-91.74,1,0
S000179,2024-07,1108.72,3038.42,-246.11,2,1
S000179,2024-08,1778.77,1014.77,-184.99,1,0
S000179,2024-09,1748.92,2233.84,-223.79,1,0
S000179,2024-10,2316.03,998.45,-118.38,1,1
S000179,2024-11,2623.83,2316.56,-93.8,0,1
S000179,2024-12,2373.08,1462.8,-20.98,0,0
S000179,2025-01,2649.07,2146.48,19.23,0,0
S000180,2023-01,2260.1,1720.24,184.85,0,0
S000180,2023-02,2928.7,2168.31,245.69,0,0
S000180,2023-03,1942.16,2055.15,236.65,0,0
S000180,2023-03,1208.42,0.0,297.07,0,0
S000180,2023-03,773.38,371.96,256.72,0,0
S000180,2023-04,3076.18,2977.33,244.56,0,0
S000180,2023-04,823.26,0.0,285.72,0,0
S000180,2023-05,2238.03,2127.05,253.43,0,0
S000180,2023-05,614.75,867.94,240.77,0,0
S000180,2023-06,2668.33,1358.0,358.26,0,0
S000180,2023-06,255.39,35.8,369.24,0,0
S000180,2023-06,300.11,708.65,337.83,0,0
S000180,2023-06,1018.84,1552.47,331.58,0,0
S000180,2023-07,2146.9,1863.98,380.89,0,0
S000180,2023-08,2498.03,2073.33,414.87,0,2
S000180,2023-08,144.36,741.04,385.03,0,0
S000180,2023-08,727.27,615.64,420.45,0,0
S000180,2023-09,2740.03,2706.46,417.55,0,0
S000180,2023-09,0.0,0.0,417.55,0,0
S000180,2023-09,981.33,1267.11,403.27,0,0
S000180,2023-10,2382.68,2319.33,422.62,1,0
S000180,2023-10,175.82,0.0,431.41,0,0
S000180,2023-11,2443.17,2296.13,434.39,0,0
S000180,2023-11,924.81,722.1,444.52,0,0
S000180,2023-12,2899.91,2885.26,435.56,0,0
S000180,2023-12,614.33,1140.27,409.26,1,0
S000180,2023-12,1707.44,718.44,485.01,0,0
S000180,2024-01,1851.15,2255.5,403.21,1,0
S000180,2024-01,172.19,788.92,372.37,0,0
S000180,2024-02,1997.48,1895.04,411.41,0,0
S000180,2024-03,2168.84,2810.9,360.04,0,0
S000180,2024-03,378.27,973.72,330.27,1,0
S000180,2024-04,2058.88,2092.43,357.36,0,0
S000180,2024-04,242.45,452.69,346.84,0,0
S000180,2024-04,0.0,0.0,357.36,0,0
S000180,2024-04,981.96,434.37,384.73,0,0
S000180,2024-05,2483.67,2199.17,380.12,0,0
S000180,2024-06,2478.35,2388.65,387.29,0,0
S000180,2024-07,2565.93,2675.83,378.5,0,0
S000180,2024-07,644.39,828.89,369.27,0,0
S000180,2024-08,2842.93,2047.94,442.1,0,0
S000180,2024-08,0.0,1085.87,387.81,0,0
S000180,2024-09,1855.91,2923.53,356.69,0,0
S000180,2024-09,158.58,136.6,357.79,0,0
S000180,2024-10,3514.9,2684.45,423.13,0,0
S000180,2024-10,235.77,185.93,425.62,0,0
S000180,2024-11,2835.49,1666.08,516.68,0,0
S000180,2024-12,2549.39,2258.9,539.92,2,0
S000180,2025-01,1943.99,2158.24,522.78,0,0
S000180,2025-01,114.17,0.0,528.49,0,0
S000180,2025-01,1840.42,337.76,597.91,0,0
S000181,2023-03,1304.53,1287.17,407.56,1,0
S000181,2023-09,1091.93,1452.88,378.69,0,1
S000181,2023-11,1142.71,2147.47,298.31,1,0
S000181,2024-02,1510.62,1608.24,290.5,0,0
S000182,2023-01,8148.99,7067.53,433.96,0,1
S000182,2023-02,9069.75,7243.26,580.08,0,0
S000182,2023-03,3391.88,8298.16,187.58,0,0
S000182,2023-04,6489.78,5232.15,288.19,0,1
S000182,2023-05,9205.94,9884.96,233.87,0,0
S000182,2023-06,6480.64,8327.72,86.1,0,0
S000182,2023-07,7632.52,4313.99,351.58,0,0
S000182,2023-08,8060.73,3995.48,676.8,0,0
S000182,2023-09,10091.43,5449.29,1048.17,0,0
S000182,2023-10,6991.1,12607.97,598.83,0,1
S000182,2023-11,8168.13,11701.42,316.16,1,0
S000182,2023-12,10739.76,8498.74,495.44,1,0
S000182,2024-01,4838.93,9099.98,154.56,1,0
S000182,2024-02,8660.02,10434.51,12.6,0,0
S000182,2024-03,9305.1,9261.14,16.12,0,0
S000182,2024-04,7191.93,8345.29,-76.15,1,0
S000182,2024-05,8833.7,6219.99,132.95,0,0
S000182,2024-06,8383.03,8434.18,128.85,0,0
S000182,2024-07,9710.79,3086.34,658.81,0,0
S000182,2024-08,4794.03,8601.08,354.25,1,0
S000182,2024-09,8184.03,8688.19,313.91,0,0
S000182,2024-10,9154.04,3769.29,744.69,0,0
S000182,2024-11,9222.17,5747.43,1022.67,0,0
S000182,2024-12,11397.69,8101.78,1286.35,0,0
S000182,2025-01,9845.69,6512.13,1553.03,0,0
S000183,2023-01,2127.17,1941.77,245.46,0,0
S000183,2023-02,2257.76,2961.34,189.17,1,0
S000183,2023-03,2269.82,1670.68,237.1,0,0
S000183,2023-04,2404.96,2754.77,209.12,1,0
S000183,2023-05,2549.19,2326.68,226.92,0,1
S000183,2023-06,3116.19,2358.44,287.54,0,0
S000183,2023-07,2585.11,1783.63,351.66,1,0
S000183,2023-08,2650.1,1568.94,438.15,0,0
S000183,2023-09,1961.6,2509.61,394.31,1,1
S000183,2023-10,2383.65,2242.57,405.6,0,0
S000183,2023-11,2910.78,1990.0,479.26,0,0
S000183,2023-12,2031.77,1597.2,514.02,0,0
S000183,2024-01,2581.26,1849.59,572.56,0,0
S000183,2024-02,2660.47,2047.45,621.6,1,0
S000183,2024-03,3308.79,1224.19,788.37,0,1
S000183,2024-04,3148.8,1662.18,907.3,1,0
S000183,2024-05,2196.12,2234.11,904.26,0,0
S000183,2024-06,2493.91,2198.64,927.88,0,0
S000183,2024-07,1817.56,2777.09,851.12,0,0
S000183,2024-08,3222.9,2513.93,907.83,0,0
S000183,2024-09,2122.51,2027.45,915.44,0,0
S000183,2024-10,2693.65,2506.57,930.41,0,0
S000183,2024-11,2834.61,2567.37,951.78,0,0
S000183,2024-12,3082.62,2365.17,1009.18,0,0
S000183,2025-01,2571.12,2305.47,1030.43,0,0
S000184,2023-02,5888.2,5311.72,222.42,0,0
S000184,2023-08,6109.57,4269.11,369.65,0,0
S000184,2023-09,6230.73,4840.15,480.9,0,0
S000184,2023-11,5186.72,4543.45,532.36,0,0
S000184,2024-01,5387.46,5144.89,551.77,0,0
S000184,2024-02,5691.72,5116.83,597.76,0,0
S000184,2024-09,5584.43,5231.76,625.97,0,0
S000184,2024-11,5761.01,5894.8,615.27,0,0
S000184,2024-12,5228.29,5040.61,630.28,0,0
S000185,2023-01,1933.54,1768.8,66.4,1,0
S000185,2023-02,1858.81,1746.43,75.39,0,0
S000185,2023-03,1860.68,1537.85,101.21,1,0
S000185,2023-04,1618.63,1765.21,89.49,0,2
S000185,2023-05,2171.92,1520.78,141.58,0,0
S000185,2023-06,1855.1,1732.88,151.36,0,0
S000185,2023-07,1805.91,1770.09,154.22,0,0
S000185,2023-08,1775.01,1691.95,160.87,0,0
S000185,2023-09,1810.95,1754.2,165.41,0,0
S000185,2023-10,1842.61,1754.66,172.44,0,0
S000185,2023-11,1921.82,1659.52,193.43,0,0
S000185,2023-12,1920.07,1770.88,205.36,0,0
S000185,2024-01,1923.36,1495.79,239.57,0,0
S000185,2024-02,1985.77,1741.29,259.13,0,0
S000185,2024-03,2038.96,1686.32,287.34,1,0
S000185,2024-04,2113.33,1546.77,332.66,0,0
S000185,2024-05,1687.29,1640.84,336.38,0,0
S000185,2024-06,1826.67,1758.69,341.82,1,1
S000185,2024-07,1757.12,1735.69,343.53,0,0
S000185,2024-08,1802.28,1719.82,350.13,0,0
S000185,2024-09,1805.94,2218.04,317.16,0,0
S000185,2024-10,2199.27,1710.52,356.26,0,0
S000185,2024-11,1799.3,1849.54,352.24,0,0
S000185,2024-12,2299.21,1711.53,399.25,0,0
S000185,2025-01,1953.19,1821.29,409.81,0,0
S000186,2023-01,2578.12,2155.47,249.61,0,0
S000186,2023-02,2989.19,1858.21,340.09,0,0
S000186,2023-03,2612.4,1489.67,429.91,0,0
S000186,2023-04,2780.84,2326.75,466.24,0,0
S000186,2023-05,2739.87,2370.37,495.8,0,0
S000186,2023-06,2227.97,2615.72,464.78,0,0
S000186,2023-07,2214.61,2258.1,461.3,0,0
S000186,2023-08,2637.65,2373.31,482.45,0,0
S000186,2023-09,2693.38,2485.64,499.06,0,0
S000186,2023-10,2152.77,2049.18,507.35,1,0
S000186,2023-11,2335.87,2738.32,475.16,0,0
S000186,2023-12,2646.07,2267.59,505.44,0,0
S000186,2024-01,2724.27,2694.02,507.86,0,0
S000186,2024-02,1793.48,2574.9,445.34,0,0
S000186,2024-03,2734.88,2380.63,473.68,0,0
S000186,2024-04,2404.41,2175.11,492.03,1,1
S000186,2024-05,1961.95,2773.52,427.1,0,0
S000186,2024-06,2185.29,2583.28,395.26,0,0
S000186,2024-07,2480.66,2842.51,366.31,1,0
S000186,2024-08,2511.18,2834.08,340.48,0,0
S000186,2024-09,2494.04,2470.11,342.39,0,0
S000186,2024-10,2933.39,2111.96,408.11,0,0
S000186,2024-11,2522.8,1654.51,477.57,0,0
S000186,2024-12,2570.95,2207.82,506.62,0,0
S000186,2025-01,2121.38,2114.2,507.2,0,0
S000187,2023-01,1697.42,3068.82,5.67,0,0
S000187,2023-02,2162.15,1822.76,32.82,0,0
S000187,2023-03,1724.49,1599.73,42.8,0,0
S000187,2023-04,2127.59,2494.07,13.49,0,0
S000187,2023-05,1885.14,1766.59,22.97,1,1
S000187,2023-06,1208.32,1165.24,26.42,0,0
S000187,2023-07,2506.21,1620.99,97.23,0,0
S000187,2023-08,2161.65,2173.91,96.25,0,0
S000187,2023-09,1145.13,2084.39,21.11,0,1
S000187,2023-10,2431.33,2534.99,12.82,0,0
S000187,2023-11,1729.65,1113.43,62.12,0,0
S000187,2023-12,2478.39,1874.7,110.41,0,0
S000187,2024-01,2587.4,2415.5,124.16,0,0
S000187,2024-02,1928.47,2408.6,85.75,0,0
S000187,2024-03,2661.44,2729.94,80.27,0,1
S000187,2024-04,2001.24,1976.65,82.24,0,0
S000187,2024-05,1709.71,2382.06,28.45,1,1
S000187,2024-06,2514.97,1838.47,82.57,0,0
S000187,2024-07,1753.2,2323.6,36.94,0,0
S000187,2024-08,1504.02,2090.72,-10.0,1,0
S000187,2024-09,1741.74,2086.56,-37.58,1,1
S000187,2024-10,2308.94,2328.59,-39.15,1,0
S000187,2024-11,2597.65,1806.39,24.15,0,0
S000187,2024-12,1723.57,947.59,86.23,0,0
S000187,2025-01,1215.23,2364.48,-5.71,1,0
S000188,2023-01,788.49,611.33,305.09,0,0
S000188,2023-02,587.97,752.12,291.95,0,0
S000188,2023-03,737.9,1007.82,270.36,0,1
S000188,2023-04,639.83,1057.12,236.98,0,0
S000188,2023-05,1388.81,650.66,296.03,0,0
S000188,2023-06,820.85,631.86,311.15,0,0
S000188,2023-07,981.27,539.57,346.48,0,0
S000188,2023-08,564.77,832.36,325.08,0,0
S000188,2023-09,1031.27,624.38,357.63,0,0
S000188,2023-10,741.85,367.86,387.55,0,0
S000188,2023-11,1020.21,639.13,418.04,0,0
S000188,2023-12,846.23,697.61,429.93,0,0
S000188,2024-01,1091.58,441.58,481.93,0,0
S000188,2024-02,900.47,696.56,498.24,0,0
S000188,2024-03,898.33,610.43,521.27,0,0
S000188,2024-04,551.52,720.54,507.75,0,0
S000188,2024-05,1134.53,543.11,555.06,0,0
S000188,2024-06,599.19,791.76,539.66,0,0
S000188,2024-07,684.56,945.23,518.8,0,0
S000188,2024-08,900.55,611.05,541.96,0,0
S000188,2024-09,524.52,400.54,551.88,0,0
S000188,2024-10,601.58,1136.33,509.1,0,0
S000188,2024-11,994.69,939.17,513.54,0,0
S000188,2024-12,645.93,984.68,486.44,0,0
S000188,2025-01,370.18,847.27,448.28,0,0
S000189,2023-01,1272.02,1120.1,350.83,0,0
S000189,2023-02,1183.04,700.41,389.44,0,0
S000189,2023-03,1042.24,1316.66,367.48,0,0
S000189,2023-04,1694.26,831.07,436.54,0,0
S000189,2023-05,1356.12,1151.83,452.88,0,0
S000189,2023-06,1665.78,1100.97,498.07,0,0
S000189,2023-07,1812.1,1059.77,558.25,0,0
S000189,2023-08,1142.17,871.74,579.89,0,0
S000189,2023-09,1502.38,1666.8,566.73,0,0
S000189,2023-10,1079.59,1051.79,568.96,1,0
S000189,2023-11,963.32,1228.0,547.78,0,0
S000189,2023-12,620.45,846.41,529.71,0,0
S000189,2024-01,1731.19,1068.93,582.69,1,1
S000189,2024-02,1380.22,868.27,623.64,0,0
S000189,2024-03,1172.21,1102.93,629.18,0,0
S000189,2024-04,1941.03,1317.04,679.1,0,0
S000189,2024-05,1271.6,1444.24,665.29,0,1
S000189,2024-06,883.91,858.67,667.31,0,0
S000189,2024-07,696.49,1506.1,602.54,0,0
S000189,2024-08,1217.61,990.63,620.7,1,0
S000189,2024-09,1584.26,1103.91,659.13,0,1
S000189,2024-10,1520.34,1262.68,679.74,0,0
S000189,2024-11,1239.13,1818.71,633.38,0,0
S000189,2024-12,1219.25,1298.95,627.0,1,0
S000189,2025-01,874.75,1604.34,568.63,0,0
S000190,2023-01,509.6,297.02,365.31,1,0
S000190,2023-02,407.51,714.84,340.72,0,0
S000190,2023-03,507.57,586.29,334.42,0,0
S000190,2023-04,379.88,458.89,328.1,0,0
S000190,2023-05,326.94,680.0,299.86,1,0
S000190,2023-06,582.61,242.11,327.1,0,0
S000190,2023-07,569.12,550.25,328.61,0,0
S000190,2023-08,467.52,746.55,306.28,0,0
S000190,2023-09,432.34,508.13,300.22,0,1
S000190,2023-10,420.98,212.97,316.86,0,0
S000190,2023-11,596.11,304.84,340.16,0,0
S000190,2023-12,624.13,650.37,338.06,0,0
S000190,2024-01,450.53,514.71,332.93,0,0
S000190,2024-02,629.75,671.18,329.61,0,0
S000190,2024-03,668.88,557.27,338.54,0,0
S000190,2024-04,630.56,153.71,376.69,0,1
S000190,2024-05,457.26,424.66,379.3,0,0
S000190,2024-06,207.92,425.32,361.91,0,0
S000190,2024-07,459.76,337.33,371.7,0,0
S000190,2024-08,429.13,680.7,351.58,0,0
S000190,2024-09,532.89,469.61,356.64,0,1
S000190,2024-10,544.32,416.94,366.83,0,0
S000190,2024-11,642.61,551.63,374.11,0,1
S000190,2024-12,454.54,548.45,366.59,0,1
S000190,2025-01,649.17,798.21,354.67,0,0
S000191,2023-01,469.78,713.44,425.19,0,0
S000191,2023-02,444.92,399.42,428.83,0,0
S000191,2023-09,412.28,287.28,438.83,0,0
S000191,2023-11,498.55,554.92,434.32,0,0
S000191,2024-01,533.61,418.14,443.56,1,1
S000191,2024-03,366.95,424.5,438.95,0,1
S000191,2024-04,467.87,422.99,442.54,0,0
S000191,2024-06,673.55,482.25,457.85,0,0
S000191,2024-07,533.35,410.64,467.66,0,0
S000192,2023-01,1896.94,2065.2,52.76,0,0
S000192,2023-02,2623.9,1277.88,160.45,0,0
S000192,2023-03,2373.51,2042.09,186.96,0,0
S000192,2023-04,3291.93,1422.56,336.51,0,0
S000192,2023-05,2045.75,1598.69,372.27,0,0
S000192,2023-06,1376.11,2080.0,315.96,0,0
S000192,2023-07,886.53,1702.48,250.69,0,0
S000192,2023-08,1887.34,1608.04,273.03,0,0
S000192,2023-09,1666.26,969.66,328.76,0,0
S000192,2023-10,1945.62,2655.9,271.94,0,0
S000192,2023-11,2343.7,2224.76,281.45,0,0
S000192,2023-12,2453.84,1903.51,325.48,0,1
S000192,2024-01,1097.34,1548.36,289.4,0,0
S000192,2024-02,1412.58,1621.82,272.66,0,0
S000192,2024-03,3155.65,2302.53,340.91,0,0
S000192,2024-04,1746.93,2575.42,274.63,0,1
S000192,2024-05,1746.54,1181.33,319.84,1,0
S000192,2024-06,1106.68,2350.6,220.33,0,1
S000192,2024-07,2116.3,1599.05,261.71,0,0
S000192,2024-08,1380.35,2553.53,167.86,0,0
S000192,2024-09,1943.53,1805.66,178.88,0,0
S000192,2024-10,931.75,1776.55,111.3,0,0
S000192,2024-11,1818.54,2207.54,80.18,0,0
S000192,2024-12,3366.41,2780.29,127.07,0,0
S000192,2025-01,3136.49,1177.79,283.77,0,0
S000193,2023-01,1759.1,1769.55,167.75,0,0
S000193,2023-02,1395.78,1972.48,121.61,0,1
S000193,2023-03,1620.41,1413.85,138.13,1,1
S000193,2023-04,1334.73,2039.19,81.78,0,0
S000193,2023-05,2233.89,1961.53,103.57,0,0
S000193,2023-06,1495.49,1767.75,81.79,0,0
S000193,2023-07,1650.7,1882.83,63.21,0,0
S000193,2023-08,1929.56,1398.56,105.69,0,1
S000193,2023-09,1656.2,1813.7,93.09,0,0
S000193,2023-10,1584.96,1612.67,90.88,0,0
S000193,2023-11,1783.38,2213.15,56.5,0,0
S000193,2023-12,2017.22,1482.27,99.29,0,0
S000193,2024-01,1853.61,1816.4,102.27,0,0
S000193,2024-02,1537.35,1644.48,93.7,0,0
S000193,2024-03,1669.61,1578.23,101.01,0,0
S000193,2024-04,2005.96,2052.14,97.31,0,0
S000193,2024-05,690.5,1138.94,61.44,1,0
S000193,2024-06,2020.53,1294.9,119.49,0,0
S000193,2024-07,1746.19,2203.67,82.89,0,0
S000193,2024-08,1334.32,1568.41,64.16,0,0
S000193,2024-09,1582.55,1559.88,65.98,0,1
S000193,2024-10,1380.24,1608.51,47.72,0,0
S000193,2024-11,1054.88,1651.84,-0.04,1,1
S000193,2024-12,2249.14,1281.97,77.33,1,0
S000193,2025-01,1649.73,1658.21,76.65,0,0
S000194,2023-01,1324.06,1549.21,187.62,0,0
S000194,2023-02,1580.54,1640.26,182.84,0,0
S000194,2023-03,1196.74,1296.68,174.85,0,0
S000194,2023-04,1704.58,1355.34,202.79,0,0
S000194,2023-05,1442.62,1620.42,188.56,0,0
S000194,2023-06,1545.76,1575.87,186.16,0,1
S000194,2023-07,1537.9,2017.56,147.78,0,0
S000194,2023-08,1606.99,1558.4,151.67,0,0
S000194,2023-09,1265.37,1440.12,137.69,0,0
S000194,2023-10,1321.69,1604.63,115.06,0,0
S000194,2023-11,1952.65,1412.22,158.29,0,0
S000194,2023-12,1721.72,1525.99,173.95,0,0
S000194,2024-01,1314.67,1316.52,173.8,0,0
S000194,2024-02,1511.34,1423.87,180.8,0,0
S000194,2024-03,1503.79,1576.88,174.95,0,0
S000194,2024-04,1778.53,1623.83,187.33,0,0
S000194,2024-05,1439.14,1395.89,190.79,0,0
S000194,2024-06,1671.48,1619.95,194.91,0,0
S000194,2024-07,1625.22,1122.52,235.13,0,0
S000194,2024-08,1171.87,1358.29,220.21,0,0
S000194,2024-09,1526.05,1387.95,231.26,0,0
S000194,2024-10,1143.15,1234.48,223.95,0,0
S000194,2024-11,1329.56,1360.24,221.5,0,0
S000194,2024-12,1822.41,1242.64,267.88,0,0
S000194,2025-01,1579.97,1594.4,266.73,0,0
S000195,2023-01,205.86,328.35,271.68,0,0
S000195,2023-02,394.69,823.62,237.37,0,0
S000195,2023-03,527.36,759.88,218.77,0,0
S000195,2023-04,477.16,626.38,206.83,0,0
S000195,2023-05,489.93,479.51,207.66,0,0
S000195,2023-06,879.49,611.19,229.13,0,0
S000195,2023-07,822.55,440.1,259.72,0,0
S000195,2023-08,705.81,432.66,281.58,0,0
S000195,2023-09,524.52,565.87,278.27,0,0
S000195,2023-10,520.7,298.16,296.07,0,0
S000195,2023-11,149.34,565.04,262.81,1,0
S000195,2023-12,428.96,412.11,264.16,0,0
S000195,2024-01,817.89,719.91,272.0,0,1
S000195,2024-02,770.36,361.7,304.69,0,0
S000195,2024-03,580.26,301.46,327.0,0,1
S000195,2024-04,737.92,587.54,339.03,1,0
